BPL,BPLD,CITIZEN,EDUC,EDUCD,CLASSWKR,CLASSWKRD,INCTOT
600,60045,2,5,50,2,22,"3600
"
300,30005,2,10,101,2,28,"58050
"
600,60023,2,8,81,2,27,"71000
"
300,30020,2,6,61,2,22,"36000
"
260,26030,2,0,2,2,27,"37000
"
453,45300,1,6,61,0,0,"0
"
521,52100,2,8,81,2,22,"35000
"
522,52200,2,10,101,2,22,"68000
"
522,52200,2,10,101,2,22,"20000
"
456,45600,2,10,101,2,22,"45000
"
453,45300,1,10,101,0,0,"12000
"
521,52100,2,11,114,1,14,"11900
"
521,52100,2,6,65,0,0,"20100
"
534,53400,2,10,101,1,14,"12000
"
534,53400,2,7,71,1,14,"110000
"
502,50200,2,6,63,0,0,"15000
"
518,51800,2,11,116,2,22,"91800
"
453,45300,1,6,64,2,25,"30000
"
600,60031,2,11,115,2,25,"29200
"
600,60031,2,6,65,1,13,"2400
"
600,60031,1,1,14,0,0,"9999999
"
250,25000,2,7,71,2,27,"57000
"
200,20000,2,2,25,2,22,"46000
"
413,41300,2,10,101,0,0,"0
"
502,50200,2,6,65,0,0,"8600
"
453,45300,2,6,65,1,13,"51000
"
200,20000,2,2,23,0,0,"10300
"
200,20000,2,6,63,0,0,"0
"
300,30010,2,8,81,2,22,"51000
"
521,52110,2,6,63,2,22,"32200
"
521,52110,2,6,63,2,22,"12000
"
600,60031,2,11,114,2,22,"31400
"
200,20000,2,10,101,2,22,"66000
"
200,20000,2,6,63,1,13,"46800
"
200,20000,2,6,63,2,22,"28600
"
402,40200,1,7,71,2,22,"40000
"
200,20000,2,4,40,2,22,"42000
"
200,20000,2,6,64,2,22,"20000
"
200,20000,2,7,71,2,22,"24000
"
200,20000,2,10,101,2,22,"45000
"
453,45300,1,6,64,2,23,"30000
"
200,20000,2,6,63,2,22,"34000
"
200,20000,2,6,63,2,22,"18000
"
599,59900,1,1,16,0,0,"9999999
"
599,59900,1,1,15,0,0,"9999999
"
521,52100,2,11,114,2,27,"39000
"
465,46547,2,11,114,2,22,"111500
"
465,46547,2,11,114,2,22,"72000
"
200,20000,2,10,101,2,22,"35000
"
200,20000,2,10,101,2,22,"25000
"
200,20000,2,11,114,2,28,"94000
"
200,20000,2,6,63,0,0,"8800
"
200,20000,2,2,25,2,22,"14600
"
200,20000,1,2,26,2,22,"22000
"
512,51200,2,6,63,2,22,"400
"
515,51500,2,10,101,2,23,"31400
"
515,51500,2,10,101,2,27,"98000
"
515,51500,2,6,61,0,0,"6400
"
518,51800,2,6,63,1,13,"22000
"
518,51800,2,6,63,2,25,"35000
"
200,20000,2,6,63,2,22,"36000
"
200,20000,2,1,16,2,22,"18000
"
200,20000,2,6,63,0,0,"9300
"
200,20000,2,0,2,0,0,"9300
"
200,20000,2,6,65,2,22,"28000
"
600,60023,2,11,114,2,22,"50000
"
600,60023,1,1,15,0,0,"9999999
"
200,20000,2,6,63,2,22,"15300
"
200,20000,2,1,16,0,0,"9600
"
521,52110,2,10,101,2,22,"2000
"
515,51500,2,7,71,2,28,"80000
"
515,51500,2,7,71,2,28,"30000
"
515,51500,2,7,71,0,0,"3600
"
421,42100,1,6,63,0,0,"0
"
465,46500,2,8,81,2,22,"35000
"
453,45300,1,5,50,2,22,"6000
"
453,45300,1,4,40,0,0,"0
"
200,20000,1,1,16,0,0,"9999999
"
200,20000,1,1,14,0,0,"9999999
"
453,45300,1,6,65,2,22,"52000
"
540,54000,1,1,12,0,0,"9999999
"
200,20000,1,1,16,0,0,"7300
"
520,52000,2,7,71,2,22,"75000
"
521,52130,2,0,2,2,23,"24000
"
521,52130,2,0,2,2,22,"1000
"
517,51700,2,3,30,0,0,"0
"
521,52130,2,0,2,0,0,"9000
"
521,52150,2,10,101,1,14,"65000
"
200,20000,2,7,71,2,22,"34000
"
600,60016,2,10,101,2,22,"4000
"
600,60012,2,10,101,2,22,"75000
"
600,60031,2,11,116,1,14,"137000
"
200,20000,2,3,30,2,22,"75000
"
200,20000,2,6,61,2,22,"50000
"
210,21040,2,2,23,0,0,"0
"
200,20000,2,11,115,2,22,"118000
"
515,51500,1,10,101,0,0,"0
"
465,46500,2,3,30,0,0,"0
"
500,50000,2,3,30,0,0,"0
"
520,52000,2,6,65,2,23,"8400
"
521,52100,2,11,114,2,22,"242000
"
521,52100,2,11,114,2,28,"10000
"
541,54100,2,11,115,1,13,"357000
"
260,26020,2,11,116,0,0,"62800
"
500,50000,2,11,114,2,23,"80000
"
200,20000,2,6,61,1,14,"10000
"
515,51500,2,10,101,2,22,"44000
"
200,20000,2,6,63,1,13,"42900
"
200,20000,2,6,63,2,23,"22100
"
501,50100,1,7,71,0,0,"0
"
300,30010,2,10,101,1,13,"20880
"
300,30010,2,10,101,0,0,"0
"
433,43300,2,10,101,2,22,"1000
"
210,21060,2,6,63,2,22,"29620
"
210,21060,2,6,65,2,22,"0
"
515,51500,2,10,101,2,22,"18000
"
515,51500,2,6,61,0,0,"0
"
300,30025,2,6,63,0,0,"1400
"
518,51800,2,2,26,2,22,"5000
"
518,51800,2,2,23,2,22,"36700
"
600,60094,2,10,101,2,22,"190000
"
300,30025,2,6,63,0,0,"18000
"
600,60026,2,10,101,2,22,"66000
"
500,50010,2,10,101,2,22,"116000
"
521,52140,2,8,81,0,0,"3700
"
521,52140,2,7,71,1,13,"33500
"
200,20000,2,6,63,2,22,"50000
"
200,20000,2,11,114,0,0,"176900
"
521,52100,2,11,114,2,22,"130000
"
521,52100,2,10,101,2,27,"2900
"
210,21030,2,6,61,2,22,"15600
"
200,20000,2,6,63,2,22,"90000
"
200,20000,2,6,63,0,0,"0
"
200,20000,2,10,101,2,22,"65000
"
200,20000,2,11,114,2,22,"76000
"
433,43300,2,6,63,2,22,"432600
"
522,52200,2,10,101,2,22,"126000
"
521,52100,2,11,115,2,25,"100000
"
210,21060,2,6,63,2,22,"52000
"
542,54200,2,7,71,2,22,"8300
"
438,43800,2,11,116,2,27,"130000
"
210,21030,2,6,63,2,22,"42000
"
200,20000,1,3,30,0,0,"0
"
200,20000,1,6,63,2,22,"39000
"
500,50000,2,11,114,2,22,"44700
"
500,50010,2,11,115,2,22,"493000
"
210,21030,2,6,65,2,22,"55100
"
210,21030,2,2,23,0,0,"0
"
200,20000,2,6,63,2,22,"57000
"
542,54200,2,10,101,2,22,"30000
"
542,54200,2,0,2,0,0,"0
"
542,54200,2,7,71,2,22,"20000
"
542,54200,2,5,50,0,0,"0
"
453,45300,1,10,101,2,23,"56000
"
300,30025,2,5,50,2,22,"20500
"
300,30025,2,6,63,2,22,"5800
"
515,51500,2,6,65,2,22,"27010
"
250,25000,2,6,61,0,0,"12300
"
521,52100,2,8,81,1,14,"13200
"
521,52100,2,10,101,1,14,"13200
"
200,20000,2,3,30,2,22,"35000
"
200,20000,2,4,40,2,22,"43500
"
200,20000,2,3,30,0,0,"9900
"
502,50200,1,11,116,2,27,"100000
"
511,51100,2,4,40,0,0,"0
"
511,51100,2,6,61,2,22,"25000
"
300,30050,2,11,115,1,14,"180000
"
200,20000,2,6,65,0,0,"159950
"
465,46500,2,11,116,2,27,"50000
"
200,20000,2,0,2,2,22,"26400
"
200,20000,2,0,2,0,0,"0
"
500,50000,2,10,101,0,0,"14400
"
515,51500,2,11,114,2,22,"125000
"
521,52100,2,11,116,2,27,"90000
"
521,52100,2,10,101,2,28,"60000
"
300,30015,2,8,81,0,0,"36400
"
453,45300,1,10,101,2,22,"165000
"
521,52100,2,10,101,2,22,"80000
"
453,45300,1,6,64,2,22,"30000
"
200,20000,1,7,71,2,22,"23100
"
200,20000,2,10,101,2,22,"33000
"
200,20000,2,0,2,0,0,"16300
"
200,20000,2,11,114,2,28,"60000
"
421,42100,2,7,71,2,28,"65000
"
453,45300,1,10,101,1,13,"357000
"
500,50040,2,11,116,2,22,"302000
"
500,50040,2,11,114,0,0,"0
"
200,20000,2,2,23,2,22,"25000
"
540,54000,2,10,101,0,0,"0
"
521,52140,2,8,81,1,14,"33000
"
200,20000,2,2,23,2,22,"18400
"
200,20000,2,6,61,2,22,"21000
"
453,45300,2,10,101,2,22,"175000
"
453,45300,2,8,81,0,0,"0
"
600,60014,1,10,101,2,22,"120000
"
210,21040,1,6,61,2,22,"42000
"
200,20000,1,6,63,2,22,"13000
"
457,45700,2,7,71,2,25,"49000
"
200,20000,2,8,81,2,28,"3800
"
200,20000,2,7,71,2,22,"7300
"
200,20000,2,7,71,2,25,"29000
"
200,20000,2,5,50,2,22,"20000
"
200,20000,2,7,71,2,22,"100000
"
500,50000,2,11,114,0,0,"38000
"
500,50040,2,11,114,0,0,"108000
"
200,20000,2,5,50,2,22,"30000
"
200,20000,2,6,63,2,22,"0
"
534,53400,2,6,63,1,14,"120000
"
452,45213,2,6,65,2,23,"0
"
200,20000,2,6,65,2,22,"20000
"
150,15000,2,6,63,2,22,"48000
"
521,52100,2,11,114,2,22,"173000
"
521,52100,2,10,101,2,22,"130000
"
200,20000,2,6,65,2,22,"55000
"
514,51400,2,10,101,2,22,"240000
"
300,30065,2,7,71,0,0,"0
"
600,60045,2,10,101,1,14,"89600
"
600,60045,2,7,71,0,0,"17300
"
515,51500,2,0,2,0,0,"0
"
150,15000,2,6,63,2,22,"65000
"
250,25000,2,11,115,2,22,"22000
"
521,52100,2,11,114,2,22,"175000
"
300,30065,2,10,101,2,25,"60000
"
521,52100,2,11,114,2,22,"60000
"
521,52100,2,11,116,2,22,"8000
"
453,45300,2,11,114,2,22,"138000
"
453,45300,1,6,63,2,25,"11400
"
600,60012,2,10,101,2,22,"38000
"
600,60012,1,10,101,2,22,"120000
"
200,20000,2,10,101,0,0,"22500
"
200,20000,2,2,23,0,0,"8400
"
200,20000,2,1,17,2,22,"50000
"
599,59900,1,11,115,2,22,"488000
"
502,50200,2,11,116,2,22,"120000
"
502,50200,2,11,116,2,22,"44000
"
502,50200,2,6,61,0,0,"0
"
540,54000,2,11,114,2,22,"118000
"
521,52140,2,6,63,2,22,"0
"
521,52100,2,11,116,2,27,"72000
"
421,42100,2,7,71,2,22,"17000
"
200,20000,2,2,23,2,22,"41600
"
200,20000,2,2,23,2,22,"41000
"
453,45300,2,10,101,2,22,"57900
"
200,20000,2,2,26,2,22,"34600
"
200,20000,2,7,71,1,13,"40000
"
200,20000,2,6,63,2,22,"34000
"
200,20000,2,6,64,2,22,"2500
"
210,21030,2,6,64,2,22,"38000
"
150,15000,2,7,71,0,0,"9400
"
200,20000,2,3,30,0,0,"35000
"
200,20000,2,3,30,1,13,"38000
"
200,20000,2,2,25,2,22,"68000
"
200,20000,2,2,23,0,0,"0
"
200,20000,2,0,2,1,13,"41600
"
200,20000,2,0,2,0,0,"0
"
200,20000,2,7,71,2,25,"82300
"
200,20000,1,6,64,2,22,"34000
"
518,51800,2,7,71,2,22,"13000
"
200,20000,1,7,71,2,28,"53000
"
210,21030,2,2,23,0,0,"7200
"
512,51200,2,10,101,2,22,"37000
"
512,51200,2,11,114,2,22,"50000
"
200,20000,2,2,23,2,22,"40000
"
200,20000,1,11,114,2,22,"42000
"
200,20000,2,10,101,2,28,"11400
"
453,45300,1,10,101,2,22,"108000
"
518,51800,2,10,101,2,22,"101600
"
518,51800,2,6,61,0,0,"0
"
200,20000,2,0,2,2,22,"68000
"
200,20000,2,7,71,2,22,"39700
"
150,15000,2,11,114,2,23,"36500
"
438,43800,2,7,71,0,0,"2000
"
210,21030,2,6,61,2,22,"90000
"
210,21030,2,6,61,2,22,"50000
"
436,43600,2,6,65,2,22,"44000
"
200,20000,2,6,63,2,22,"24000
"
200,20000,2,8,81,2,22,"0
"
300,30050,2,10,101,0,0,"380
"
200,20000,2,0,2,2,22,"70000
"
200,20000,2,6,63,0,0,"0
"
521,52100,2,10,101,2,22,"498000
"
521,52100,2,11,114,2,22,"104000
"
521,52100,2,10,101,0,0,"0
"
200,20000,2,2,23,0,0,"13000
"
200,20000,2,6,63,2,28,"11100
"
200,20000,2,8,81,2,28,"57000
"
150,15000,2,10,101,0,0,"73600
"
150,15000,2,8,81,0,0,"9100
"
515,51500,2,10,101,2,23,"45000
"
600,60079,2,10,101,2,22,"38000
"
540,54000,2,0,1,0,0,"9999999
"
600,60031,2,11,114,0,0,"0
"
600,60031,2,10,101,2,22,"17400
"
200,20000,2,0,2,0,0,"13600
"
210,21030,2,6,64,2,22,"40700
"
210,21030,2,0,2,2,22,"52000
"
200,20000,2,7,71,2,22,"0
"
200,20000,2,6,64,2,22,"19000
"
200,20000,2,6,64,2,22,"56000
"
200,20000,2,6,63,2,22,"32500
"
200,20000,2,0,2,2,22,"38000
"
200,20000,2,6,63,2,22,"18000
"
300,30065,2,11,114,2,22,"250000
"
300,30065,2,11,114,2,22,"150000
"
200,20000,1,2,26,0,0,"9999999
"
200,20000,1,2,23,0,0,"9999999
"
200,20000,1,0,2,0,0,"9999999
"
522,52200,2,11,114,2,22,"171440
"
210,21030,2,6,63,2,22,"46000
"
518,51800,2,7,71,2,28,"65000
"
200,20000,2,6,63,0,0,"0
"
518,51800,2,6,63,2,22,"9000
"
518,51800,2,6,63,0,0,"0
"
600,60072,2,10,101,2,22,"125000
"
600,60072,2,10,101,2,22,"88000
"
200,20000,1,11,116,2,28,"30000
"
200,20000,2,11,114,2,28,"28000
"
210,21050,2,2,23,2,22,"52000
"
210,21030,1,1,16,0,0,"9999999
"
600,60031,2,11,114,2,22,"47000
"
210,21040,2,7,71,2,25,"103000
"
413,41300,1,0,1,0,0,"9999999
"
453,45300,1,10,101,2,22,"10500
"
300,30065,1,8,81,2,22,"36000
"
535,53500,2,11,114,2,22,"43000
"
200,20000,2,6,63,0,0,"18600
"
260,26057,2,6,63,0,0,"10000
"
413,41300,1,7,71,1,13,"4000
"
260,26060,2,8,81,2,22,"108000
"
453,45300,2,7,71,2,28,"29900
"
521,52100,2,11,114,2,22,"49600
"
521,52100,2,10,101,0,0,"34200
"
453,45300,2,6,63,1,13,"12000
"
521,52140,2,10,101,2,22,"60000
"
200,20000,2,7,71,0,0,"3200
"
200,20000,2,11,114,2,22,"95000
"
200,20000,2,2,23,0,0,"4100
"
200,20000,2,2,23,0,0,"8400
"
200,20000,2,3,30,1,13,"26000
"
200,20000,2,1,12,0,0,"9999999
"
521,52100,2,11,115,1,14,"100000
"
521,52100,2,6,63,2,22,"80000
"
521,52100,2,5,50,0,0,"0
"
300,30065,2,7,71,2,22,"7010
"
300,30065,2,6,63,0,0,"6900
"
210,21030,2,10,101,2,22,"69000
"
521,52100,2,11,114,2,22,"73000
"
521,52100,2,11,114,2,22,"113000
"
521,52100,2,11,114,2,22,"13500
"
521,52100,2,10,101,2,22,"84000
"
200,20000,2,5,50,0,0,"0
"
502,50200,2,10,101,1,13,"85000
"
260,26030,2,6,63,2,22,"23400
"
260,26030,2,8,81,2,22,"10800
"
200,20000,2,6,63,1,13,"380000
"
200,20000,2,7,71,2,22,"26000
"
260,26010,2,7,71,2,27,"105000
"
600,60031,2,7,71,2,22,"37000
"
414,41400,2,10,101,2,27,"12200
"
200,20000,2,6,63,1,14,"100000
"
200,20000,2,6,63,2,22,"15600
"
453,45300,1,8,81,2,22,"36000
"
200,20000,1,2,23,0,0,"9999999
"
200,20000,1,1,17,0,0,"9999999
"
200,20000,1,0,1,0,0,"9999999
"
501,50100,1,7,71,2,22,"80000
"
518,51800,2,10,101,0,0,"20400
"
410,41000,2,10,101,2,25,"7600
"
518,51800,2,6,65,1,13,"30000
"
518,51800,2,7,71,0,0,"0
"
200,20000,1,3,30,2,28,"60300
"
200,20000,2,3,30,0,0,"8200
"
532,53200,2,11,114,2,27,"98000
"
200,20000,2,7,71,1,13,"19500
"
524,52400,2,10,101,2,22,"95000
"
524,52400,2,10,101,2,22,"24000
"
524,52400,2,5,50,0,0,"0
"
200,20000,2,7,71,2,22,"25000
"
200,20000,1,10,101,0,0,"73400
"
200,20000,2,6,64,0,0,"3600
"
524,52400,2,10,101,2,22,"15000
"
524,52400,2,8,81,2,22,"4500
"
524,52400,2,10,101,1,13,"25000
"
524,52400,2,6,65,2,22,"40000
"
453,45300,1,1,14,0,0,"9999999
"
453,45300,1,2,23,0,0,"9999999
"
200,20000,2,5,50,0,0,"0
"
434,43400,2,8,81,0,0,"26500
"
453,45300,2,7,71,0,0,"23750
"
200,20000,2,6,63,2,22,"55000
"
200,20000,2,8,81,2,22,"30000
"
200,20000,2,6,63,2,25,"51000
"
200,20000,2,6,61,1,13,"13000
"
200,20000,1,2,25,0,0,"0
"
200,20000,1,4,40,0,0,"0
"
200,20000,1,2,26,0,0,"9999999
"
457,45740,2,6,63,2,22,"60000
"
200,20000,2,2,22,2,22,"18400
"
200,20000,2,0,2,2,22,"33800
"
300,30050,2,6,63,0,0,"0
"
300,30050,2,6,63,0,0,"0
"
250,25000,2,6,63,0,0,"9200
"
452,45200,2,6,65,0,0,"12000
"
210,21030,2,6,64,2,22,"65000
"
600,60072,1,1,12,0,0,"9999999
"
600,60072,1,1,11,0,0,"9999999
"
500,50000,2,11,116,2,23,"121000
"
500,50000,2,11,116,2,22,"130000
"
200,20000,2,2,23,0,0,"0
"
453,45300,1,5,50,2,22,"56000
"
200,20000,2,5,50,2,22,"15000
"
200,20000,2,2,26,1,13,"357000
"
456,45600,2,10,101,2,22,"140000
"
600,60044,2,6,65,2,22,"19000
"
300,30025,2,10,101,2,23,"38000
"
200,20000,2,6,63,2,28,"30000
"
200,20000,2,2,23,0,0,"7500
"
438,43800,1,10,101,2,22,"100000
"
210,21040,2,7,71,2,22,"28000
"
210,21040,2,2,26,2,22,"20000
"
500,50000,2,7,71,2,22,"33200
"
500,50000,2,6,61,2,22,"26500
"
500,50000,2,7,71,2,22,"0
"
300,30005,2,6,65,0,0,"1500
"
502,50200,2,10,101,2,22,"220000
"
502,50200,2,6,61,2,22,"10600
"
502,50200,2,6,63,2,22,"8100
"
541,54100,2,11,114,0,0,"20400
"
535,53500,2,6,65,0,0,"7400
"
600,60031,2,10,101,2,22,"13000
"
453,45300,2,10,101,0,0,"0
"
200,20000,2,2,23,0,0,"9500
"
200,20000,2,8,81,2,22,"40000
"
200,20000,2,8,81,2,22,"18500
"
457,45730,2,10,101,2,22,"0
"
200,20000,2,6,63,2,28,"6000
"
200,20000,1,4,40,0,0,"0
"
200,20000,1,2,26,0,0,"0
"
200,20000,1,3,30,0,0,"0
"
200,20000,1,2,22,0,0,"9999999
"
200,20000,2,2,23,2,22,"15000
"
200,20000,1,10,101,2,22,"35000
"
500,50000,2,6,61,2,22,"28800
"
600,60033,2,7,71,2,22,"25000
"
500,50000,1,4,40,0,0,"0
"
210,21030,2,6,65,1,14,"2600
"
200,20000,1,0,2,0,0,"0
"
200,20000,1,0,2,0,0,"0
"
300,30010,1,0,2,0,0,"0
"
200,20000,2,6,64,2,22,"12200
"
600,60094,2,10,101,2,23,"85000
"
413,41300,2,10,101,2,22,"170000
"
200,20000,2,6,63,2,27,"40000
"
200,20000,2,3,30,2,22,"18300
"
200,20000,2,7,71,2,22,"18400
"
200,20000,2,7,71,2,22,"10700
"
200,20000,2,6,63,2,28,"9100
"
200,20000,2,2,23,0,0,"7800
"
200,20000,2,6,61,2,22,"12500
"
453,45300,1,10,101,2,27,"24000
"
200,20000,2,3,30,0,0,"20000
"
200,20000,2,7,71,2,28,"20000
"
200,20000,2,6,63,0,0,"7000
"
300,30025,2,10,101,2,22,"110000
"
300,30065,2,11,116,0,0,"10400
"
300,30065,2,6,63,0,0,"9700
"
413,41300,2,11,116,2,27,"52000
"
410,41000,2,6,65,2,22,"37500
"
453,45300,2,10,101,1,13,"6000
"
500,50000,2,10,101,0,0,"3000
"
600,60031,2,11,114,2,22,"80000
"
260,26010,2,10,101,2,22,"33000
"
455,45500,2,6,63,2,22,"29000
"
200,20000,1,7,71,1,13,"120000
"
200,20000,2,3,30,2,22,"49000
"
518,51800,2,6,63,2,22,"50000
"
518,51800,2,6,63,2,22,"20000
"
518,51800,2,2,23,0,0,"9999999
"
200,20000,2,6,63,2,22,"8000
"
200,20000,2,0,2,0,0,"0
"
535,53500,2,10,101,0,0,"9000
"
502,50200,2,10,101,2,22,"0
"
502,50200,2,11,114,2,22,"21000
"
200,20000,2,6,63,2,22,"30000
"
200,20000,2,8,81,0,0,"0
"
200,20000,2,6,61,1,13,"17400
"
421,42100,2,10,101,2,22,"16800
"
421,42100,2,10,101,2,22,"60000
"
200,20000,2,0,2,2,22,"16000
"
210,21070,2,10,101,2,22,"40000
"
524,52400,2,10,101,2,22,"250000
"
521,52100,2,4,40,0,0,"0
"
524,52400,2,6,63,2,22,"2000
"
524,52400,2,3,30,0,0,"0
"
200,20000,2,5,50,0,0,"16700
"
150,15000,2,7,71,2,22,"45800
"
200,20000,2,6,64,2,22,"2500
"
200,20000,2,1,16,0,0,"9300
"
200,20000,2,6,65,0,0,"48900
"
200,20000,2,2,23,0,0,"0
"
200,20000,2,0,2,0,0,"15600
"
521,52100,2,10,101,2,22,"8200
"
521,52100,2,11,114,2,22,"47000
"
521,52100,2,5,50,0,0,"0
"
521,52100,2,2,22,0,0,"6200
"
521,52140,2,11,114,2,22,"140000
"
521,52140,2,10,101,2,23,"260000
"
421,42100,2,7,71,1,13,"42400
"
413,41300,2,10,101,2,22,"200000
"
600,60044,2,11,116,2,23,"62000
"
600,60044,2,6,65,2,23,"21000
"
500,50000,2,2,22,0,0,"9999999
"
200,20000,2,2,23,0,0,"4200
"
210,21060,2,10,101,1,14,"352000
"
200,20000,2,8,81,2,28,"30000
"
200,20000,1,0,1,0,0,"9999999
"
250,25000,2,10,101,2,28,"40000
"
200,20000,2,7,71,2,28,"31000
"
200,20000,2,6,63,0,0,"7700
"
413,41300,2,6,65,1,13,"25800
"
200,20000,2,2,25,0,0,"9999999
"
200,20000,1,8,81,2,22,"85000
"
150,15000,2,6,63,2,22,"156200
"
501,50100,2,5,50,0,0,"15000
"
210,21030,2,6,64,2,22,"26000
"
150,15000,2,8,81,2,22,"34200
"
200,20000,2,10,101,2,25,"69400
"
210,21040,2,2,26,0,0,"0
"
200,20000,2,10,101,2,22,"182000
"
600,60054,2,11,115,2,23,"190000
"
518,51800,2,6,61,0,0,"9580
"
453,45300,2,10,101,2,23,"260000
"
453,45300,2,10,101,2,23,"90000
"
600,60031,2,10,101,1,14,"519000
"
453,45300,1,10,101,2,22,"42000
"
200,20000,2,6,64,1,13,"40600
"
521,52100,2,11,114,2,22,"245100
"
521,52100,2,10,101,2,27,"70000
"
515,51500,2,10,101,2,22,"32000
"
260,26030,2,6,65,2,23,"38500
"
200,20000,2,10,101,2,27,"49000
"
200,20000,2,10,101,2,22,"60000
"
200,20000,2,10,101,0,0,"7800
"
210,21020,1,2,22,0,0,"9999999
"
210,21020,1,1,12,0,0,"9999999
"
515,51500,1,6,63,0,0,"0
"
200,20000,2,7,71,1,13,"13400
"
502,50200,2,11,114,2,22,"229800
"
502,50200,2,7,71,1,14,"100000
"
200,20000,2,8,81,2,27,"38400
"
518,51800,2,0,2,2,22,"1000
"
200,20000,2,1,16,1,14,"40000
"
414,41400,2,10,101,2,22,"483000
"
515,51500,2,8,81,0,0,"6900
"
515,51500,2,8,81,0,0,"5380
"
200,20000,2,6,65,2,29,"31200
"
521,52100,2,11,114,2,22,"6100
"
521,52100,2,10,101,2,22,"0
"
210,21030,2,3,30,2,22,"34000
"
200,20000,1,10,101,2,22,"45000
"
453,45300,1,8,81,0,0,"59300
"
200,20000,2,6,61,2,22,"95000
"
453,45300,1,10,101,2,22,"19200
"
200,20000,2,6,63,2,22,"90000
"
200,20000,2,10,101,2,22,"500
"
200,20000,2,11,114,0,0,"0
"
600,60044,2,10,101,2,22,"10000
"
600,60044,2,6,61,2,22,"33000
"
502,50200,2,10,101,1,14,"77000
"
502,50200,2,11,116,2,22,"26000
"
524,52400,2,10,101,2,22,"150000
"
524,52400,2,6,63,2,22,"5300
"
521,52100,2,11,116,2,28,"74000
"
521,52100,2,11,114,0,0,"0
"
515,51500,1,6,63,0,0,"36000
"
453,45300,1,6,63,0,0,"27600
"
200,20000,2,2,23,2,22,"28000
"
515,51500,2,10,101,2,25,"85000
"
515,51500,2,10,101,2,25,"83000
"
200,20000,2,2,23,2,22,"25000
"
410,41000,1,10,101,2,22,"95000
"
413,41300,2,10,101,2,22,"101700
"
541,54100,2,11,114,0,0,"41300
"
453,45300,1,4,40,0,0,"0
"
700,70020,2,10,101,1,13,"28400
"
521,52140,2,6,63,2,22,"25000
"
200,20000,2,6,63,2,28,"37000
"
450,45000,2,11,114,0,0,"51000
"
200,20000,2,7,71,0,0,"0
"
521,52140,2,10,101,2,22,"125000
"
521,52140,2,10,101,2,22,"36000
"
200,20000,1,3,30,2,22,"1200
"
200,20000,1,8,81,2,22,"1
"
200,20000,1,1,17,0,0,"9999999
"
200,20000,1,1,17,0,0,"9999999
"
500,50000,2,6,61,2,22,"12400
"
600,60072,2,10,101,2,22,"37500
"
200,20000,2,8,81,0,0,"0
"
200,20000,2,2,25,2,22,"24800
"
200,20000,2,6,63,0,0,"0
"
200,20000,2,1,14,0,0,"9999999
"
453,45300,1,8,81,2,22,"28000
"
453,45300,1,6,65,2,22,"21200
"
200,20000,2,6,64,2,22,"27000
"
600,60045,2,10,101,2,23,"5000
"
200,20000,2,10,101,2,27,"50000
"
200,20000,2,0,2,0,0,"6000
"
521,52150,2,6,63,0,0,"0
"
200,20000,2,6,64,2,22,"62000
"
200,20000,2,4,40,2,22,"8000
"
515,51500,2,11,114,2,22,"91000
"
515,51500,2,10,101,2,22,"70000
"
515,51500,2,5,50,0,0,"0
"
200,20000,2,0,2,2,22,"104700
"
200,20000,2,0,2,0,0,"8300
"
200,20000,2,2,23,2,22,"67000
"
260,26030,2,6,63,0,0,"0
"
200,20000,2,6,61,2,23,"8900
"
200,20000,2,6,63,2,28,"0
"
200,20000,2,1,12,0,0,"9999999
"
150,15000,2,7,71,0,0,"325400
"
150,15000,2,7,71,0,0,"6000
"
150,15000,2,8,81,2,22,"74000
"
200,20000,2,5,50,0,0,"0
"
434,43400,1,6,63,2,22,"34000
"
200,20000,2,6,63,2,22,"118000
"
453,45300,1,6,65,1,13,"2700
"
210,21070,2,6,65,0,0,"28700
"
210,21070,2,11,114,0,0,"18200
"
210,21070,2,10,101,2,28,"53000
"
200,20000,1,6,64,2,28,"14700
"
200,20000,2,2,23,2,22,"28000
"
210,21030,2,5,50,1,13,"42000
"
210,21050,2,7,71,1,13,"50000
"
200,20000,2,10,101,2,23,"35000
"
200,20000,2,2,23,0,0,"7800
"
600,60031,2,11,115,2,27,"36000
"
600,60031,1,11,115,2,27,"36000
"
518,51800,2,6,64,2,22,"12000
"
200,20000,2,7,71,0,0,"0
"
250,25000,2,0,2,2,28,"24000
"
250,25000,2,6,63,2,22,"40000
"
250,25000,2,1,15,0,0,"9999999
"
250,25000,2,0,1,0,0,"9999999
"
250,25000,2,0,1,0,0,"9999999
"
250,25000,2,0,2,0,0,"8400
"
250,25000,2,10,101,2,22,"90000
"
200,20000,1,10,101,1,14,"7000
"
600,60027,2,6,63,0,0,"6000
"
421,42100,1,6,63,2,22,"31000
"
200,20000,2,4,40,2,22,"45000
"
150,15000,1,10,101,2,22,"114000
"
700,70020,2,10,101,2,22,"147000
"
150,15000,1,10,101,2,22,"172500
"
502,50200,1,8,81,2,25,"94000
"
502,50200,2,6,63,2,22,"45100
"
501,50100,1,6,63,2,22,"48000
"
501,50100,1,6,64,2,22,"34000
"
200,20000,2,2,25,2,22,"26700
"
200,20000,1,2,25,2,22,"22000
"
210,21030,1,6,63,0,0,"3400
"
200,20000,2,7,71,2,22,"120000
"
150,15000,2,10,101,2,22,"16900
"
200,20000,1,2,26,0,0,"8400
"
200,20000,2,6,65,1,14,"29000
"
453,45300,1,4,40,0,0,"0
"
